"area","year","est","lwr","upr","log_est","se","type"
"CA",2023,502.797397766757,192.785943200387,1311.32601788425,6.22018730121892,0.489094104776159,"index"
"CA",2024,949.973801871777,403.352930456822,2237.37118562802,6.85643440723726,0.437060311996745,"index"
"North of Point Conception",2003,2413.76223571116,961.039211010623,6062.44580220456,7.78894190290073,0.469869191335478,"index"
"North of Point Conception",2004,797.129582434728,264.029232682269,2406.61067995156,6.68101725332172,0.56376414830282,"index"
"North of Point Conception",2005,1087.15529944619,470.31863613775,2512.99130908301,6.991319746692,0.427512617105075,"index"
"North of Point Conception",2006,1209.65779248019,582.121644282857,2513.68762745582,7.09809278245869,0.373176931586996,"index"
"North of Point Conception",2007,1618.27775676419,744.878865272508,3515.77017436207,7.38911774961233,0.395872652519594,"index"
"North of Point Conception",2008,651.470054863116,263.996961825786,1607.64438139037,6.47923143213651,0.460872671343526,"index"
"North of Point Conception",2009,2245.51375821424,1146.39373738657,4398.42950452994,7.71668961952494,0.343023244907013,"index"
"North of Point Conception",2010,2575.86770387676,1183.09472841581,5608.25288838866,7.85394172871472,0.396973005290245,"index"
"North of Point Conception",2011,2999.39640322427,1524.36571081303,5901.71946263234,8.00616634848178,0.345329138002801,"index"
"North of Point Conception",2012,1539.38565380604,768.547579014481,3083.3591255112,7.33913868971552,0.354412745641105,"index"
"North of Point Conception",2013,3667.46262225935,1020.20614473726,13183.8865655268,8.20725531835221,0.652815735341464,"index"
"North of Point Conception",2014,2017.22173818304,934.932911473432,4352.38025216727,7.60947646655886,0.39235501179875,"index"
"North of Point Conception",2015,977.133452842741,431.894781506284,2210.69997959789,6.88462323723122,0.416559307426576,"index"
"North of Point Conception",2016,6509.50763912565,3397.08468281737,12473.5453072935,8.7810191008717,0.331815385101343,"index"
"North of Point Conception",2017,2465.80850080383,1218.08344044586,4991.62155953034,7.81027502491161,0.359823485756817,"index"
"North of Point Conception",2018,3905.24232562794,2005.47038964793,7604.65858812969,8.27007511556686,0.340027265957954,"index"
"North of Point Conception",2019,3176.90854695004,1401.16308175032,7203.12149751797,8.06366384787787,0.417663748392007,"index"
"North of Point Conception",2021,982.492472416784,378.105138877238,2552.97101018522,6.89009268205176,0.48721322813163,"index"
"North of Point Conception",2022,897.754378276305,370.543956654163,2175.08047086165,6.79989651003811,0.451500353005332,"index"
"North of Point Conception",2023,1433.66347552169,723.469244361225,2841.02050925429,7.26798831825058,0.34895043378287,"index"
"North of Point Conception",2024,2980.2968332918,1570.51445234145,5655.57941939779,7.99977818302603,0.326852772173606,"index"
"South of Point Conception",2003,11.8671798209461,1.81838783863848,77.447700600614,2.47377659159307,0.957071813973008,"index"
"South of Point Conception",2004,47.4557771856951,10.2116191082148,220.538071821213,3.85979827076781,0.783826683884731,"index"
"South of Point Conception",2005,36.7580223680537,7.31332456265455,184.752118798335,3.60435649756515,0.823820510680559,"index"
"South of Point Conception",2006,40.9622190541381,9.43498051704779,177.838564351822,3.7126501553902,0.749108684199701,"index"
"South of Point Conception",2007,35.8853117234155,4.56686863236055,281.977806053309,3.58032806757736,1.05180519365959,"index"
"South of Point Conception",2008,21.8375241482907,3.78269888801381,126.06804692762,3.08362978127711,0.89450216876801,"index"
"South of Point Conception",2009,45.2096869741886,8.52530397484479,239.746970000719,3.81131137746455,0.851175180368873,"index"
"South of Point Conception",2010,16.2838937377716,3.77899812022789,70.1681204453859,2.79017650505887,0.745277765121908,"index"
"South of Point Conception",2011,22.6191989881362,3.55147617984344,144.060705170618,3.1187990583959,0.944627416950432,"index"
"South of Point Conception",2012,11.3510507903968,2.50857411647104,51.3623867838614,2.42931032029379,0.770216096603831,"index"
"South of Point Conception",2013,31.4159198447463,8.20497567985602,120.287988435432,3.44731476585745,0.684999324463972,"index"
"South of Point Conception",2014,14.9910276152877,3.50425790093642,64.1308132321728,2.70745186315294,0.741581530266204,"index"
"South of Point Conception",2015,13.7175897582898,2.34954621203691,80.0887711051251,2.61867893327129,0.900249565267714,"index"
"South of Point Conception",2016,79.3392639204758,22.5441826549449,279.216988958444,4.37373313750944,0.641979184391938,"index"
"South of Point Conception",2017,11.2247432522497,1.52194000516411,82.7856950020437,2.41812056051592,1.01947522303206,"index"
"South of Point Conception",2018,33.9584457230991,7.68086160108735,150.136286242343,3.52513759252471,0.758384274272739,"index"
"South of Point Conception",2019,75.4240807847147,17.2160230943317,330.435892833589,4.32312659782754,0.753731233867489,"index"
"South of Point Conception",2021,5.99751345592722,0.946627863176732,37.9982135042148,1.79134495931856,0.941953117923718,"index"
"South of Point Conception",2022,10.5748717355727,1.09418410232958,102.202099249776,2.35848059583493,1.15740474836354,"index"
"South of Point Conception",2023,27.1535935362029,5.73449771215476,128.57580191662,3.30150939622916,0.793386635996428,"index"
"South of Point Conception",2024,49.1303433446053,11.1093950369632,217.274714701172,3.894476834648,0.758527042498915,"index"
"North of Cape Mendocino",2003,2268.65734547714,857.92171133709,5999.15596397017,7.7269434577201,0.496147182087802,"index"
"North of Cape Mendocino",2004,266.412458043613,50.8445819997227,1395.93236898332,5.58504570200079,0.845052331025169,"index"
"North of Cape Mendocino",2005,641.978868603875,229.949503075386,1792.29292615082,6.46455538820102,0.523833939463914,"index"
"North of Cape Mendocino",2006,743.809871875855,295.034289860399,1875.21635455241,6.61178545362104,0.471791254591996,"index"
"North of Cape Mendocino",2007,1174.34238447557,531.244316123726,2595.94313599128,7.06846359711624,0.404722526665314,"index"
"North of Cape Mendocino",2008,382.420955003211,126.30062962719,1157.91811376754,5.94652197832442,0.565243531282872,"index"
"North of Cape Mendocino",2009,1693.39543162166,791.498594292621,3622.98569891959,7.43449092344953,0.388049385669089,"index"
"North of Cape Mendocino",2010,2384.89234911975,1038.18979831293,5478.48912225153,7.77690926566633,0.424331964874463,"index"
"North of Cape Mendocino",2011,2716.96589581532,1318.68871410482,5597.91222906966,7.9072710572001,0.368822049524533,"index"
"North of Cape Mendocino",2012,1407.05936302952,669.528989770029,2957.02812176823,7.24925724743227,0.378926749914436,"index"
"North of Cape Mendocino",2013,3337.15660732197,821.597647459992,13554.8273004701,8.11287440822313,0.715127228884248,"index"
"North of Cape Mendocino",2014,1841.43907271716,801.904631693755,4228.55502326665,7.51830264965608,0.424147060108062,"index"
"North of Cape Mendocino",2015,809.394762823121,323.223011823194,2026.8355226015,6.69628676197744,0.468347502891749,"index"
"North of Cape Mendocino",2016,5652.5974456788,2723.78686443144,11730.6747822811,8.63987044339827,0.372502774821235,"index"
"North of Cape Mendocino",2017,2324.72615993599,1113.03526384548,4855.5080815849,7.75135753041208,0.375778076459127,"index"
"North of Cape Mendocino",2018,3506.4440277529,1701.08503921541,7227.82779009971,8.16235770542347,0.369055822618671,"index"
"North of Cape Mendocino",2019,2398.71688756338,871.573220648823,6601.67450119505,7.78268924318844,0.516534677644299,"index"
"North of Cape Mendocino",2021,906.485882491121,325.868479144485,2521.62055474954,6.80957545642898,0.521989997133825,"index"
"North of Cape Mendocino",2022,761.088563736348,290.471410452884,1994.19213390784,6.63474972919323,0.491460343305562,"index"
"North of Cape Mendocino",2023,1110.54479672921,503.55826149977,2449.18977571554,7.01260598176375,0.403531171761042,"index"
"North of Cape Mendocino",2024,2408.96029762583,1162.78569748506,4990.67861609306,7.78695052162635,0.371627570112038,"index"
"South of Cape Mendocino",2003,156.972070054966,30.247135311128,814.630229404769,5.05606789178356,0.840151362595617,"index"
"South of Cape Mendocino",2004,578.172901576811,138.114537334161,2420.33829725661,6.35987296161577,0.730518341823376,"index"
"South of Cape Mendocino",2005,481.934453210368,119.949333303379,1936.32436958809,6.17780811561313,0.709573591879186,"index"
"South of Cape Mendocino",2006,506.810139658475,157.996742971842,1625.70767491339,6.22813645546562,0.594685436032087,"index"
"South of Cape Mendocino",2007,479.82068401203,74.3763553020868,3095.44461906852,6.17341245913049,0.95117787244399,"index"
"South of Cape Mendocino",2008,290.886624008197,64.5238482130601,1311.37603181206,5.67293358303524,0.768329775297595,"index"
"South of Cape Mendocino",2009,597.328013566772,148.364840942683,2404.88752944822,6.39246639896791,0.710621229860543,"index"
"South of Cape Mendocino",2010,207.25924849479,52.4785662744656,818.551251228187,5.33397041784382,0.70081164954096,"index"
"South of Cape Mendocino",2011,305.049706397087,58.3581575562296,1594.55553892852,5.72047473512268,0.843829578160727,"index"
"South of Cape Mendocino",2012,143.677341566912,32.75252341412,630.277497056474,4.96757010192526,0.754396562213573,"index"
"South of Cape Mendocino",2013,361.721934782128,109.968994075251,1189.81499469742,5.89087578069721,0.607499594927899,"index"
"South of Cape Mendocino",2014,190.773693081173,55.4115073803483,656.805845796879,5.25108787257523,0.63077719575294,"index"
"South of Cape Mendocino",2015,181.456279777911,33.920918323702,970.680721454182,5.20101474192166,0.85561922125606,"index"
"South of Cape Mendocino",2016,936.249457367328,347.88359175656,2519.70218541958,6.8418819552503,0.505118484671841,"index"
"South of Cape Mendocino",2017,152.307084120096,23.9199944511106,969.793196255904,5.02589877306819,0.944499026800834,"index"
"South of Cape Mendocino",2018,432.75674359813,116.695482029715,1604.84704182438,6.07017577706172,0.668689814330707,"index"
"South of Cape Mendocino",2019,853.61574017136,264.752114330721,2752.23423129333,6.74948113956842,0.597300347461707,"index"
"South of Cape Mendocino",2021,82.0041033815894,15.7566680832171,426.78267612815,4.40676928725113,0.841599975419718,"index"
"South of Cape Mendocino",2022,147.240686275529,17.4879672772738,1239.69923726141,4.99206856943129,1.08703809149431,"index"
"South of Cape Mendocino",2023,350.272272328683,93.2061733438953,1316.33625070752,5.85871077299889,0.675469971054694,"index"
"South of Cape Mendocino",2024,620.466879010571,181.655035687058,2119.28695779363,6.43047222531602,0.626727202540773,"index"
"North of Monterey Bay",2003,2403.75017540975,954.434438861058,6053.8625499279,7.78478536987636,0.471267034865976,"index"
"North of Monterey Bay",2004,756.999065300205,250.232366925997,2290.06180097739,6.62936201869455,0.564792043908769,"index"
"North of Monterey Bay",2005,1056.0603408972,457.87204218159,2435.753531275,6.96230060363485,0.426390917910017,"index"
"North of Monterey Bay",2006,1175.44688993922,565.85548364272,2441.74604825457,7.0694036861336,0.37299918547084,"index"
"North of Monterey Bay",2007,1587.6881118632,737.005548515702,3420.26399343726,7.37003421940865,0.391557602479388,"index"
"North of Monterey Bay",2008,633.032927384689,257.528415129877,1556.06396657678,6.45052243877658,0.458882092648771,"index"
"North of Monterey Bay",2009,2207.41982952244,1128.05262315323,4319.57003047277,7.6995796145015,0.342522381582234,"index"
"North of Monterey Bay",2010,2561.72531878585,1172.99842910055,5594.58260650915,7.84843626312023,0.398536789371759,"index"
"North of Monterey Bay",2011,2980.21634168099,1512.18753760112,5873.40473478044,7.99975117474388,0.346148499789942,"index"
"North of Monterey Bay",2012,1529.86521175316,761.763617483216,3072.45910990767,7.33293491361236,0.355771139076344,"index"
"North of Monterey Bay",2013,3641.38970399686,1004.78346161706,13196.5935775203,8.20012067458107,0.656947448288281,"index"
"North of Monterey Bay",2014,2004.654973562,925.68984321177,4341.23977107038,7.60322724192122,0.394235818622978,"index"
"North of Monterey Bay",2015,965.518348930397,425.468849492904,2191.05507543585,6.87266510627669,0.418106341029453,"index"
"North of Monterey Bay",2016,6443.90493878563,3349.07977612426,12398.6030897597,8.77088999229259,0.333908737132501,"index"
"North of Monterey Bay",2017,2456.31725771065,1211.28240050778,4981.07994304042,7.80641845751674,0.360712518495696,"index"
"North of Monterey Bay",2018,3876.84892658504,1985.75944530664,7568.87126237122,8.26277797033576,0.341343648948295,"index"
"North of Monterey Bay",2019,3115.16376716357,1364.11816380326,7113.93305488478,8.04403700356788,0.421320771746809,"index"
"North of Monterey Bay",2021,977.401946797246,374.720445660178,2549.40603499759,6.88489797664627,0.489150675463787,"index"
"North of Monterey Bay",2022,888.740815424052,366.186112527918,2156.99124018634,6.78980564680138,0.452387873177111,"index"
"North of Monterey Bay",2023,1410.66709397601,711.021619812749,2798.76391177922,7.25181798778303,0.349554969496034,"index"
"North of Monterey Bay",2024,2938.96335963643,1545.21809552122,5589.82945793932,7.98581219939205,0.328012077234087,"index"
"South of Monterey Bay",2003,21.879240122357,3.38918340607065,141.243801522902,3.08553824762515,0.951522197920619,"index"
"South of Monterey Bay",2004,87.5862943202202,19.8091132128194,387.264127895627,4.47262452816986,0.758423340841718,"index"
"South of Monterey Bay",2005,67.8529809170507,13.739678628985,335.089862263375,4.21734331924434,0.814839167846452,"index"
"South of Monterey Bay",2006,75.1731215951101,17.4816695020898,323.252776840203,4.3197937414671,0.744218198922599,"index"
"South of Monterey Bay",2007,66.4749566244067,8.60340874719091,513.624307302564,4.196825284619,1.04321651319484,"index"
"South of Monterey Bay",2008,40.2746516267186,7.05306527965894,229.977676278076,3.69572227916141,0.888924479803395,"index"
"South of Monterey Bay",2009,83.3036156659886,15.8618120984593,437.496821923694,4.42249195358482,0.84622855373604,"index"
"South of Monterey Bay",2010,30.4262788286868,7.51483495282517,123.190788509994,3.41530667015746,0.713496584931948,"index"
"South of Monterey Bay",2011,41.799260531415,6.64097358317715,263.090668723491,3.73287864873823,0.938598916376196,"index"
"South of Monterey Bay",2012,20.8714928432817,4.76067851588604,91.5035980803007,3.03838424911461,0.754092451358253,"index"
"South of Monterey Bay",2013,57.4888381072438,15.4937045618255,213.310283136797,4.05159080908558,0.668969958279039,"index"
"South of Monterey Bay",2014,27.557792236334,6.55075066488948,115.930517247638,3.31628533540163,0.733026575144782,"index"
"South of Monterey Bay",2015,25.3326936706345,4.42289875902003,145.0961018046,3.23209580145607,0.890475797648158,"index"
"South of Monterey Bay",2016,144.941964260498,42.4170515772657,495.276598030947,4.97633341582125,0.626941609274069,"index"
"South of Monterey Bay",2017,20.7159863454329,2.8160552430632,152.394769712454,3.03090568942998,1.01816597116189,"index"
"South of Monterey Bay",2018,62.351844765996,14.326531314943,271.367329624849,4.13279325895372,0.750360779886951,"index"
"South of Monterey Bay",2019,137.16886057118,31.6175338471078,595.090572255907,4.9212127257647,0.748738702369322,"index"
"South of Monterey Bay",2021,11.0880390754663,1.7682072649004,69.5306556983249,2.40586696656348,0.936701282483717,"index"
"South of Monterey Bay",2022,19.5884345878272,2.0523737697556,186.957548988398,2.97493932002581,1.15101209925044,"index"
"South of Monterey Bay",2023,50.1499750818883,10.9108707632033,230.505892269925,3.9150180175362,0.778207364828121,"index"
"South of Monterey Bay",2024,90.463816999976,20.8788368180659,391.961595251514,4.50494995860473,0.748082065106492,"index"
