"area","year","est","lwr","upr","log_est","se","type"
"Coastwide",2022,15542.1501568268,8020.62601808317,30117.1543159772,9.65131097708057,0.337526213423737,"index"
"Coastwide",2023,16413.1115703234,10080.0084195555,26725.1990481733,9.70583578038893,0.248742531666959,"index"
"Coastwide",2024,14678.3491400673,8206.97658960411,26252.5341854434,9.59412883944613,0.296632473299348,"index"
"WA",2003,12827.8623947613,6477.87653965831,25402.4683260806,9.45937483381143,0.34859150374959,"index"
"WA",2004,9523.21657036127,4230.59458804973,21437.0939967121,9.16148794575644,0.413982157551756,"index"
"WA",2005,15971.5768352895,8827.27973744651,28898.0608061423,9.67856597367295,0.302538109230576,"index"
"WA",2006,7603.05455557596,3752.77988714982,15403.6315247275,8.9363053607355,0.360237850659443,"index"
"WA",2007,12376.1113169617,6861.40480321198,22323.1445633592,9.42352338679565,0.300952420495498,"index"
"WA",2008,7595.91915610144,3770.36187626964,15303.0371405927,8.93536642891891,0.357373997791793,"index"
"WA",2009,6037.41200227878,3101.58796754082,11752.155369032,8.70573072266269,0.339833395411066,"index"
"WA",2010,16531.5820645706,9157.17577466759,29844.7045554888,9.71302789492074,0.301400847666542,"index"
"WA",2011,14250.4003075128,7986.49725216809,25427.1556744394,9.56454027705751,0.295430288747389,"index"
"WA",2012,14885.2755622205,8052.25277693207,27516.7005683168,9.60812778602427,0.313485661747971,"index"
"WA",2013,8311.73445631038,3472.6578187633,19893.9640119279,9.0254235852416,0.445287806491337,"index"
"WA",2014,27149.0584772807,15674.4900048239,47023.6273062774,10.2090976462076,0.28026424013198,"index"
"WA",2015,16794.6891452985,9995.43665037577,28219.035681308,9.7288179931105,0.264767140795705,"index"
"WA",2016,36589.9460891501,23276.280568281,57518.8183902264,10.5075287846356,0.230789273949117,"index"
"WA",2017,31903.9535937212,19753.929171822,51527.0782868985,10.3704852182006,0.244584862798971,"index"
"WA",2018,19417.0484779282,11706.0674829534,32207.3806718815,9.87390674666581,0.258190546359725,"index"
"WA",2019,28576.015212952,14597.2638459139,55941.2129609099,10.2603230160442,0.342727539395366,"index"
"WA",2021,9647.68202136898,4860.68209208844,19149.1166511271,9.1744729604397,0.349771174692053,"index"
"WA",2022,13057.2068047959,6689.46319329694,25486.4470611104,9.4770955058976,0.341234125440611,"index"
"WA",2023,13265.0077334901,8088.94944167545,21753.1870409498,9.4928848495713,0.252367242832487,"index"
"WA",2024,12443.5157925971,6935.77522839641,22324.9860587557,9.42895494634735,0.298223252845377,"index"
"OR",2003,1772.92526891687,795.159750202507,3952.9968768709,7.48038615567482,0.409111148919492,"index"
"OR",2004,1113.56459315883,428.005760241989,2897.21825808112,7.01532149413829,0.487858372745621,"index"
"OR",2005,2337.14636087068,1166.02342846154,4684.51403188185,7.75668596025035,0.354767488589723,"index"
"OR",2006,1014.59429167342,455.997072016102,2257.47409329843,6.92224409893247,0.408047146153914,"index"
"OR",2007,1707.84211696102,865.860096606322,3368.58657408719,7.44298593269947,0.346568913413045,"index"
"OR",2008,929.140107547862,405.187536406562,2130.62165512372,6.83425954288675,0.423431010287235,"index"
"OR",2009,844.055112550133,394.71546616402,1804.91795760031,6.73821779169407,0.38778907734126,"index"
"OR",2010,2157.97604312366,1045.55461359697,4453.96208111492,7.67692604433091,0.369712553761531,"index"
"OR",2011,2184.68336615867,1103.7760919551,4324.102909238,7.68922618451566,0.348339968944226,"index"
"OR",2012,2134.25970919683,1037.87515459403,4388.83664007033,7.66587512511133,0.367835505786541,"index"
"OR",2013,994.716967630639,373.627602369475,2648.25681886808,6.90245824205112,0.499600331436754,"index"
"OR",2014,4341.75311558968,2273.28562481944,8292.32363541208,8.37603348921542,0.330134644575058,"index"
"OR",2015,2870.30700241174,1552.50433504452,5306.69196995035,7.96217427251428,0.313551509751623,"index"
"OR",2016,8400.15410999582,5066.2542309766,13927.9605512567,9.03600533109118,0.257988576324696,"index"
"OR",2017,6468.24212131979,3758.11184332413,11132.7597166477,8.77465965371928,0.277039638011869,"index"
"OR",2018,3584.62929190845,1991.88130294214,6450.97031707082,8.18441034236163,0.299788923420841,"index"
"OR",2019,5382.44852211095,2511.55515144408,11534.9854358232,8.59089866525613,0.388905739470703,"index"
"OR",2021,1314.16906213889,605.01924707814,2854.5212937002,7.18095985297444,0.395772365316891,"index"
"OR",2022,2073.8451809215,1009.08130284065,4262.12815788393,7.63715973842437,0.367539479989036,"index"
"OR",2023,2485.45888845829,1378.58959072284,4481.03331679536,7.81821258484605,0.300717956904613,"index"
"OR",2024,1857.85808431511,938.936366809754,3676.113508291,7.52717953557131,0.348185900872689,"index"
"CA",2003,473.096631029734,161.228011453398,1388.222928969,6.15929966155855,0.549234622039895,"index"
"CA",2004,989.463204577879,222.061611598739,4408.85493969408,6.89716257847741,0.762364878728107,"index"
"CA",2005,1344.60797198126,376.75375934308,4798.81236345986,7.20385777890421,0.649127215159876,"index"
"CA",2006,362.286532660281,119.508890125916,1098.25747363832,5.89243542541958,0.565849511115518,"index"
"CA",2007,356.08173463684,140.253120305905,904.038366244049,5.87516029617641,0.475371747236106,"index"
"CA",2008,922.657829705519,237.614557325563,3582.68230826661,6.82725845039228,0.692159961752428,"index"
"CA",2009,1870.73770533586,339.832729885397,10298.1827658139,7.53408812688802,0.87023772615943,"index"
"CA",2010,445.14818936398,179.186196443693,1105.87151480889,6.09840723653748,0.464284943455783,"index"
"CA",2011,501.786789475861,186.799557877836,1347.9152999771,6.21817530731209,0.504161890797723,"index"
"CA",2012,619.89580159389,252.807434244958,1520.01386344277,6.42955140196981,0.457622354078835,"index"
"CA",2013,436.466432727784,162.235883645808,1174.23434703276,6.07871147135535,0.504937912679184,"index"
"CA",2014,2891.86175939289,789.831231254516,10588.1663126386,7.96965578109635,0.662173641974172,"index"
"CA",2015,592.423220698116,247.914671834513,1415.66963272187,6.38422127929275,0.444465645484611,"index"
"CA",2016,1638.97141997445,722.063560932207,3720.20894119771,7.40182414111434,0.418227568480827,"index"
"CA",2017,1444.16909204429,656.765030661451,3175.60203276282,7.2752894123508,0.402029375965375,"index"
"CA",2018,4104.31192759415,365.002274003034,46151.4286315147,8.31979338971138,1.23466034329752,"index"
"CA",2019,2457.84652197726,259.409361681143,23287.5540282972,7.80704084797198,1.14728306475416,"index"
"CA",2021,3686.4366193641,379.237782749421,35834.5491054831,8.21241558465045,1.16035406727872,"index"
"CA",2022,411.098171109362,156.026409943039,1083.16089789645,6.0188320451208,0.494298244934662,"index"
"CA",2023,662.644948374957,240.320138352258,1827.13912624012,6.49623932392927,0.517492866018936,"index"
"CA",2024,376.975263155147,150.332349456861,945.307843217552,5.93217957032217,0.469055080294046,"index"
"North of Point Conception",2003,15066.9941347214,7647.99288108475,29682.8613448618,9.62026181152142,0.345957013985768,"index"
"North of Point Conception",2004,11591.014609827,5338.86733385207,25164.8170452449,9.35798547433372,0.39552597943548,"index"
"North of Point Conception",2005,19614.5091562533,11052.7681553935,34808.3813965648,9.88402483443319,0.292652646469123,"index"
"North of Point Conception",2006,8972.97470827676,4484.24331699887,17954.9300570201,9.10197252864667,0.353908279956964,"index"
"North of Point Conception",2007,14440.0351685596,8040.74422278818,25932.2532705727,9.57775984793967,0.298721267148448,"index"
"North of Point Conception",2008,9416.04703597513,4836.09519194352,18333.3739855656,9.1501706442521,0.339959179832986,"index"
"North of Point Conception",2009,8678.63526661816,4572.96927430733,16470.4168283302,9.06861956794474,0.326894559440209,"index"
"North of Point Conception",2010,19132.3111652018,10603.8349639951,34520.0893605944,9.85913386879096,0.301109035533136,"index"
"North of Point Conception",2011,16932.4716589215,9536.58889607655,30064.0616476751,9.73698845731955,0.292912175635881,"index"
"North of Point Conception",2012,17630.4082831207,9601.32750960257,32373.7833043046,9.77738043355375,0.310068852387756,"index"
"North of Point Conception",2013,9730.47831455119,4142.57012180021,22855.909603482,9.18301833271293,0.435695075460706,"index"
"North of Point Conception",2014,34299.8346057716,20221.6602230533,58179.1327223502,10.4428958111532,0.269589756828312,"index"
"North of Point Conception",2015,20256.6575870325,12101.2479615807,33908.2529257321,9.91623878823176,0.262849179223764,"index"
"North of Point Conception",2016,46626.2773610235,29951.3953665165,72584.5895973673,10.7499195530539,0.225814537521955,"index"
"North of Point Conception",2017,39806.5049300737,24886.5636257729,63671.2186774954,10.5917856183717,0.239648431649947,"index"
"North of Point Conception",2018,26972.8829711858,15575.8123997891,46709.3720124118,10.2025873059042,0.280164741515709,"index"
"North of Point Conception",2019,36362.6580787849,18721.4866700512,70627.0247581253,10.5012976500964,0.338715656164842,"index"
"North of Point Conception",2021,14511.426382239,6890.79942547395,30559.8062931077,9.58269164444022,0.379981094611081,"index"
"North of Point Conception",2022,15541.0512101936,8019.84413284025,30115.8312701925,9.65124026707739,0.337539876463031,"index"
"North of Point Conception",2023,16405.6961825661,10074.6095400387,26715.3646168631,9.70538388171306,0.24878531178457,"index"
"North of Point Conception",2024,14678.3491400673,8206.97658960411,26252.5341854434,9.59412883944613,0.296632473299348,"index"
"South of Point Conception",2003,6.89015998649255,0.457056796369191,103.869595675185,1.9300943048565,1.384230496668,"index"
"South of Point Conception",2004,35.229758271031,3.61192269580645,343.621935562539,3.56189113087718,1.16208813813122,"index"
"South of Point Conception",2005,38.8220118882575,4.21927298185926,357.205758795883,3.65898740247361,1.13232926010553,"index"
"South of Point Conception",2006,6.96067163290437,0.566718706609304,85.4938243895338,1.94027596867111,1.2797011552686,"index"
"South of Point Conception",2007,3.12795937524965e-17,1.70461981389428e-18,5.73977245451571e-16,-38.0035657457522,1.48452923026826,"index"
"South of Point Conception",2008,31.6700573796791,3.47887674768327,288.309304174143,3.45537167234806,1.12688917844419,"index"
"South of Point Conception",2009,73.5695535466056,7.32416051029245,738.98970420444,4.29823126550936,1.17708934525082,"index"
"South of Point Conception",2010,2.39513185640127,0.162399534106291,35.3243415451767,0.873438284212247,1.3730527833684,"index"
"South of Point Conception",2011,4.39880422585261,0.174982746579023,110.579351368453,1.48133273713723,1.64513259604102,"index"
"South of Point Conception",2012,9.02278989048427,1.08904749513197,74.7540743371895,2.19975358674814,1.07882091043453,"index"
"South of Point Conception",2013,12.4395421176091,1.72199446197856,89.8621984637358,2.52088027936748,1.00889460469932,"index"
"South of Point Conception",2014,82.8387464916823,8.36183550464587,820.664065503381,4.41689590473354,1.17003065456961,"index"
"South of Point Conception",2015,0.761781375926125,0.0301911352247754,19.2212336630418,-0.272095672694963,1.64702580560804,"index"
"South of Point Conception",2016,2.7942580967726,0.112733808679153,69.2594209568572,1.02756663193443,1.63793445792919,"index"
"South of Point Conception",2017,9.85987701159536,0.835953589845619,116.294942523951,2.28847369506772,1.25903123552751,"index"
"South of Point Conception",2018,133.106726244995,5.41170791033894,3273.90185597628,4.8911512593984,1.63400274012733,"index"
"South of Point Conception",2019,53.6521782551566,0.738663019197691,3896.9816502384,3.98252206946698,2.1864868747459,"index"
"South of Point Conception",2021,136.861320633014,8.48793726651159,2206.78128233984,4.91896815499565,1.41855777273799,"index"
"South of Point Conception",2022,1.09894663322011,0.0153876504512362,78.4839574107162,0.0943521148430844,2.17786763355607,"index"
"South of Point Conception",2023,7.41538775730054,0.303020239470087,181.466345902453,2.00355726785723,1.63141413406134,"index"
"South of Point Conception",2024,3.50617137902661e-17,1.89979109305515e-18,6.47083660095276e-16,-37.8894219139553,1.48745887874971,"index"
"North of Cape Mendocino",2003,14908.6927965741,7523.5193918436,29543.2375895232,9.60969973098263,0.348940299249704,"index"
"North of Cape Mendocino",2004,10833.2514610503,4794.16020264515,24479.6444544336,9.29037552217965,0.415937076829629,"index"
"North of Cape Mendocino",2005,18747.4805241397,10380.3561911988,33858.9562370701,9.83881465032395,0.301609715133183,"index"
"North of Cape Mendocino",2006,8806.59746374095,4354.83572140169,17809.2042616491,9.08325643136154,0.359299594368958,"index"
"North of Cape Mendocino",2007,14440.0351685596,8040.74422278818,25932.2532705727,9.57775984793967,0.298721267148448,"index"
"North of Cape Mendocino",2008,8689.40920163074,4305.48838348748,17537.1120644448,9.06986022994492,0.358279223197388,"index"
"North of Cape Mendocino",2009,7044.0626462601,3628.72907090686,13673.8834988407,8.85994036313988,0.338425920387414,"index"
"North of Cape Mendocino",2010,19074.7466358024,10556.4686957358,34466.6355489719,9.8561205735377,0.301855789536159,"index"
"North of Cape Mendocino",2011,16821.9818202879,9445.99154113649,29957.5826560661,9.7304417518113,0.2944421435315,"index"
"North of Cape Mendocino",2012,17439.6037332465,9446.95681265773,32194.4711301271,9.76649897548731,0.312786888996283,"index"
"North of Cape Mendocino",2013,9489.5868968991,3963.52802669309,22720.2277534879,9.15795036029813,0.445447234609698,"index"
"North of Cape Mendocino",2014,32374.4015313938,18741.6001104375,55923.8201828993,10.3851233133142,0.27889409229795,"index"
"North of Cape Mendocino",2015,20237.3276338036,12085.0003224277,33889.0706521419,9.91528408078118,0.263047568746312,"index"
"North of Cape Mendocino",2016,46555.3035359599,29890.2661385464,72511.7761507749,10.7483962082447,0.226079689509026,"index"
"North of Cape Mendocino",2017,39570.2096941127,24685.647481185,63429.6303724453,10.5858318336859,0.240746542955253,"index"
"North of Cape Mendocino",2018,23677.7113135306,14335.2265191106,39108.8353085666,10.0722894337159,0.256032385115286,"index"
"North of Cape Mendocino",2019,35048.4036703107,17894.9855170992,68644.4031297641,10.4644853470692,0.342970349709692,"index"
"North of Cape Mendocino",2021,11205.7151570699,5661.87208690994,22177.832747528,9.3241792090149,0.348307081398469,"index"
"North of Cape Mendocino",2022,15512.4774809564,7997.27884279822,30089.8546027165,9.64939997784099,0.3380385379107,"index"
"North of Cape Mendocino",2023,16223.3612365965,9925.86344567331,26516.3278996982,9.69420753410427,0.250672175184399,"index"
"North of Cape Mendocino",2024,14678.3491400673,8206.97658960411,26252.5341854434,9.59412883944613,0.296632473299348,"index"
"South of Cape Mendocino",2003,165.191498133773,14.9002413863697,1831.3952336801,5.10710539568128,1.22743479033782,"index"
"South of Cape Mendocino",2004,792.992907047677,126.524751931736,4970.07692982635,6.67581427714047,0.936433697326036,"index"
"South of Cape Mendocino",2005,905.850644001795,145.178609822774,5652.10942741612,6.80887444035823,0.934154749031936,"index"
"South of Cape Mendocino",2006,173.337916168703,23.0878655786197,1301.37769034536,5.15524296199267,1.02855756432843,"index"
"South of Cape Mendocino",2007,8.76270032561971e-16,5.84219684215653e-17,1.31431581425923e-14,-34.6708573741084,1.38164901520801,"index"
"South of Cape Mendocino",2008,758.307891724087,149.100556267652,3856.66474388456,6.63108949277932,0.829846136464207,"index"
"South of Cape Mendocino",2009,1708.14217390468,264.557260214527,11028.8021727539,7.44316161087529,0.951601107456597,"index"
"South of Cape Mendocino",2010,59.9596612558418,5.70194941663454,630.514358374871,4.09367202371613,1.20046282635092,"index"
"South of Cape Mendocino",2011,114.888642859375,6.34279164654802,2081.00801565075,4.74396333627374,1.47790692318187,"index"
"South of Cape Mendocino",2012,199.827339764653,29.3270246135652,1361.57575627184,5.29745369251223,0.979071184451085,"index"
"South of Cape Mendocino",2013,253.330959769696,58.4407707163606,1098.14731036511,5.53469677523823,0.748321403784322,"index"
"South of Cape Mendocino",2014,2008.27182086954,320.572068789883,12581.12012604,7.60502984060901,0.936202267174791,"index"
"South of Cape Mendocino",2015,20.091734604773,1.14566155898673,352.353447021179,3.00030851680061,1.46141780587014,"index"
"South of Cape Mendocino",2016,73.7680831603125,4.04133893700129,1346.51663173408,4.30092616055852,1.4818385063972,"index"
"South of Cape Mendocino",2017,246.155112972665,32.4461823638027,1867.47207924784,5.50596187776449,1.03388587966067,"index"
"South of Cape Mendocino",2018,3428.27838390021,185.851674261156,63239.1003430089,8.13981348525945,1.4872031337717,"index"
"South of Cape Mendocino",2019,1367.90658672939,23.9778572412898,78037.3496759126,7.22103681129646,2.06325527084361,"index"
"South of Cape Mendocino",2021,3442.57254580208,301.130286991421,39356.0735836839,8.14397430396162,1.24310002884478,"index"
"South of Cape Mendocino",2022,29.6726758704639,0.513749953828396,1713.80588310029,3.39022661798341,2.06955089635421,"index"
"South of Cape Mendocino",2023,189.750333726899,10.332073326228,3484.79806643165,5.24570917504573,1.48495392047624,"index"
"South of Cape Mendocino",2024,9.85919918461604e-16,6.54437544400983e-17,1.48530305746601e-14,-34.5529565411874,1.38389485276297,"index"
"North of Monterey Bay",2003,15056.0208426682,7639.82796529325,29671.3178156177,9.6195332461672,0.346130279557733,"index"
"North of Monterey Bay",2004,11537.8526923118,5304.27545521014,25097.1213455227,9.35338844755834,0.396497073254857,"index"
"North of Monterey Bay",2005,19555.5547348659,11010.8406068912,34731.2012444352,9.88101465471699,0.293055935234326,"index"
"North of Monterey Bay",2006,8962.16323789618,4476.34780205063,17943.2817677623,9.10076690962968,0.354192293801201,"index"
"North of Monterey Bay",2007,14440.0351685596,8040.74422278818,25932.2532705727,9.57775984793967,0.298721267148448,"index"
"North of Monterey Bay",2008,9367.70910966473,4804.53222001774,18264.8320262428,9.14502385330791,0.340674060678285,"index"
"North of Monterey Bay",2009,8560.29164608769,4520.71365493294,16209.5188192506,9.05488953936003,0.325753123921366,"index"
"North of Monterey Bay",2010,19128.4133701565,10600.7453868864,34516.082096662,9.85893011964056,0.301153759533819,"index"
"North of Monterey Bay",2011,16925.5279501905,9531.22191411537,30056.3242545455,9.73657829080597,0.292990120872557,"index"
"North of Monterey Bay",2012,17617.2646757966,9591.15507725562,32359.8161177765,9.77663464770011,0.310229190872757,"index"
"North of Monterey Bay",2013,9711.91344329655,4129.44457659749,22841.1499368764,9.18110860091366,0.436339859218665,"index"
"North of Monterey Bay",2014,34167.4483566171,20130.5050516194,57992.3118773508,10.439028667361,0.269921826990539,"index"
"North of Monterey Bay",2015,20255.3978490997,12100.224030938,33906.9046140223,9.91617659746313,0.262860621501188,"index"
"North of Monterey Bay",2016,46621.8640972701,29947.704165633,72579.794427069,10.7498248967168,0.225829125011591,"index"
"North of Monterey Bay",2017,39791.2374564298,24874.0240475782,63654.4603834673,10.5914020026215,0.239709851476088,"index"
"North of Monterey Bay",2018,26762.7590395115,15558.0849961418,46036.8529664525,10.1947666120482,0.276755541630255,"index"
"North of Monterey Bay",2019,36278.229381875,18681.3995554305,70450.2852250894,10.4989730987899,0.338623297357063,"index"
"North of Monterey Bay",2021,14297.7081662115,6862.79377409104,29787.3527218477,9.56785453530659,0.374488841419501,"index"
"North of Monterey Bay",2022,15539.2891111388,8018.50750358865,30114.0213401917,9.6511268771313,0.337567065322153,"index"
"North of Monterey Bay",2023,16394.0402920039,10065.7471955589,26700.9047489717,9.70467315093863,0.248871705017247,"index"
"North of Monterey Bay",2024,14678.3491400673,8206.97658960411,26252.5341854434,9.59412883944613,0.296632473299348,"index"
"South of Monterey Bay",2003,17.8634520396443,1.52737445134135,208.922519616871,2.8827568400663,1.25472031273352,"index"
"South of Monterey Bay",2004,88.3916757861802,10.9041569213817,716.523836241632,4.48177779989506,1.06768988151565,"index"
"South of Monterey Bay",2005,97.7764332755995,12.3389049672457,774.803836278496,4.58268357945103,1.05610425482886,"index"
"South of Monterey Bay",2006,17.7721420134761,1.72911869074621,182.664749064077,2.87763217589679,1.18880772446969,"index"
"South of Monterey Bay",2007,8.18666665308567e-17,5.54993758073938e-18,1.20760837241373e-15,-37.0414397679469,1.37314014246851,"index"
"South of Monterey Bay",2008,80.0079836900835,10.8832656126287,588.176167153797,4.38212642582062,1.01782486665279,"index"
"South of Monterey Bay",2009,191.913174077092,25.7157860139014,1432.22012986243,5.25704305139775,1.02549741838826,"index"
"South of Monterey Bay",2010,6.29292690173707,0.539324445357993,73.4269127451099,1.839426288672,1.25352519626777,"index"
"South of Monterey Bay",2011,11.3425129567781,0.509897090115525,252.310912669714,2.42855787487652,1.58273532424965,"index"
"South of Monterey Bay",2012,22.1663972146257,2.8967924617816,169.618352698409,3.09857750318864,1.03827082641898,"index"
"South of Monterey Bay",2013,31.0044133722522,5.55312085045314,173.105119525546,3.43412956119879,0.877449529506088,"index"
"South of Monterey Bay",2014,215.224995646169,27.6141394218459,1677.46667905383,5.37168397231481,1.04764987983204,"index"
"South of Monterey Bay",2015,2.02151930862931,0.102291062112399,39.9501210640555,0.703849361687657,1.52236590286613,"index"
"South of Monterey Bay",2016,7.2075218501635,0.329726928955955,157.54967719826,1.97512518211285,1.57381240754165,"index"
"South of Monterey Bay",2017,25.1273506555618,2.5170141816081,250.846322432786,3.22395692043324,1.17394176021356,"index"
"South of Monterey Bay",2018,343.230657919289,15.8178244750592,7447.75520309135,5.83840269322581,1.57006214501648,"index"
"South of Monterey Bay",2019,138.08087516508,2.10602864565264,9053.21403187558,4.92783956541671,2.13424102833948,"index"
"South of Monterey Bay",2021,350.579536660502,25.1368130561901,4889.48265837645,5.85958760415653,1.34454214346239,"index"
"South of Monterey Bay",2022,2.86104568806502,0.043806892483386,186.856039430322,1.05118718320472,2.13225922900364,"index"
"South of Monterey Bay",2023,19.0712783194552,0.888527644693171,409.344221207343,2.94818345037333,1.56450475240351,"index"
"South of Monterey Bay",2024,9.17654383104122e-17,6.18208913010833e-18,1.36214400845341e-15,-36.9272959361495,1.37634135001143,"index"
